id,smiles,inchiKey,parentGroupLabel,reactionStep,functionalGroup,stoichiometry,uff_energy,mmff_energy
10995,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4N,QIWOKMVNNAWJCC-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,134.6081349,15.43387648
11004,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4,QPJSNZXGIVWSOD-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,128.2356874,20.30431077
11008,Nc1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(N)c4N,QRXUNQSDJOINPB-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,125.8064501,5.480354668
11010,Nc1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,QSIAYABGZPJFFM-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,123.6371613,31.11676993
11011,c1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,QTUWZYUYQRGUPE-UHFFFAOYSA-N,15,2,NH2,C16N4H14O2,116.1902378,-0.555198466
11015,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,QWAGHZOYHKYNJS-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,120.2365621,8.985266536
11021,c1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(N)c4N,RAMAGEKCZILPFM-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,118.399668,10.29699182
11022,c1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(c4)N,RBBLQCKFHILCEM-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,118.5396277,2.862138884
11026,Nc1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(c4)N,RGWKOFSFWWOHLO-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,116.9400102,-12.29008071
11029,Nc1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(c4)N,RIGKVNCXGYROFB-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,124.9406218,1.785303655
11030,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)cc(N)c4N,RIVMYMGNEIWAIS-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,126.2328733,1.039072582
11031,Nc1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(c4)N,RIYZGHAGSALGJV-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,116.3566736,-1.507237812
11032,Nc1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(N)c4N,RKAXUVPTYLWCEX-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,124.1838568,16.35321517
11035,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)cc(c4)N,RKXJMKKEBLRCEA-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,121.2022999,-15.02318102
11056,Nc1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4,SDXYTBODVDSSBT-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,121.2795435,-3.129076347
11064,Nc1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,SKQVQFZXAFERAM-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,120.4678644,11.03617349
11065,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)c(N)cc4N,SMCYCHKOEPSHQJ-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,129.6350281,7.41692108
11071,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)c(N)cc4N,SRAVJKKURLOYED-UHFFFAOYSA-N,15,2,NH2,C16N9H19O2,136.9463596,23.99038451
11077,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4N,SUVGALJDNNHFFR-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,126.298415,3.07637441
11082,Nc1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4N,UATFMHLDBFDHHA-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,120.3596585,-16.60749249
11088,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4N,UHFTUVYJPHKVKG-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,126.9106939,-7.789139954
11090,Nc1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(N)c4N,UIGRSHAXSPINJB-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,134.059342,45.28729119
11097,Nc1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,UPTZCUCXYIVDSH-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,119.6055549,8.756015645
11106,c1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)cc(N)c4N,UVDXPTOLAMTLAM-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,122.6720172,-3.441739206
11113,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(c4)N,VHEQEFWFWJBXGZ-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,128.2910168,19.74035033
11124,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(c4)N,VPUNOOYOOHHWET-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,123.8226001,2.03291112
11127,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(N)c4N,VSWBPLWZWYTCFA-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,131.8428247,27.2104788
11142,Nc1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4N,WFDKJFRAKCFLNC-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,121.9603086,-8.011614106
11146,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,WGNRZQZQFXXPCN-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,120.9931546,12.62469609
11148,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4N,WGYGUTYOBWEIAB-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,124.928253,6.702113032
11149,c1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4,WHFYLXTXLPHWBN-UHFFFAOYSA-N,15,2,NH2,C16N3H13O2,109.9133769,2.521074199
11159,Nc1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)c(N)cc4N,WTKRWRCFJKUTBH-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,126.3202437,0.580027437
11160,Nc1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4,WTWPWSNLJXGOHQ-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,114.5383401,-11.72372485
11164,Nc1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(N)c4N,WVLIKDBGCBRRCI-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,127.5736263,14.33855462
11166,Nc1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4,WVXUBFRNWXOHBY-UHFFFAOYSA-N,15,2,NH2,C16N4H14O2,114.0677132,8.568456332
11167,c1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(c4)N,WZFVMBWFWUFKHH-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,118.5516836,-2.514008335
11168,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4,XAEGCEJRTPWASL-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,118.1111993,0.909960746
11170,Nc1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(c4)N,XEOPPNKCPQHSGJ-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,127.5119106,24.07897004
11176,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4N,XKDJQUSIBHYBLA-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,125.9518187,-4.046566689
11178,Nc1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(c4)N,XLYQTHYSYWHHNY-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,120.9677469,18.60633761
11179,c1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,XMGXWCBSNAAGQO-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,117.0393034,9.874169319
11180,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(N)c4N,XMLRJFLLNDXZKF-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,126.7451442,14.30683065
11189,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)c(N)c4N,XXAWSCOHMYILRC-UHFFFAOYSA-N,15,2,NH2,C16N9H19O2,142.4369194,48.60776975
11191,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,XYCZRDJTPIHCNP-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,128.5221016,32.17381991
11193,Nc1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,YBDRTLCERGJWKR-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,118.6640611,0.174035484
11194,Nc1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,YBRWOPXDJLSATI-UHFFFAOYSA-N,15,2,NH2,C16N4H14O2,114.2370689,16.94650442
11195,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(N)c4N,YBVXEFLJNJILKE-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,137.6003345,37.47906087
11199,Nc1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(N)c4N,YELAEMWSJMDWKX-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,128.1869543,36.19197057
11201,Nc1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4,YFNLSMFHDWRLAJ-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,119.6640702,-8.42373181
11202,c1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4N,YHCWMODJAOTILV-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,117.0620129,4.423044166
11203,Nc1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cccc4,YHFDCWHFJXUFTM-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,124.1321284,28.67507667
11211,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)c(N)c(c4)N,YPPGRQDOPREUHI-UHFFFAOYSA-N,15,2,NH2,C16N8H18O2,128.2092155,10.00728937
11214,c1ccc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4N,YSBZRHPRBXSHRX-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,117.0794005,-6.47367116
11225,c1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4,YWWHHNZDKKRXAL-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,115.6541735,-2.061397594
11235,c1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4N,ZEDJIVGYYNDLJE-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,117.9454916,-1.48816505
11237,c1c(N)c(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(c4)N,ZEWQONUKOQQBGR-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,115.6544397,-2.623351147
11240,Nc1cc(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4N,ZJTHIRCWXDWUES-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,127.4340286,2.843719389
11241,Nc1cc(N)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(N)cc4,ZKGOXPOCEMKOFZ-UHFFFAOYSA-N,15,2,NH2,C16N5H15O2,113.7392495,-0.943517498
11243,c1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)c(N)cc4,ZMGNDJPGLWPTRO-UHFFFAOYSA-N,15,2,NH2,C16N7H17O2,123.0418392,0.345427374
11247,c1c(N)cc(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)ccc4N,ZPGPWKIEVCJWJX-UHFFFAOYSA-N,15,2,NH2,C16N6H16O2,114.8461249,-23.83293775
11255,Nc1c(N)c(N)c(N)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(N)cc(N)c4N,ZXGDWWZROVMYPS-UHFFFAOYSA-N,15,2,NH2,C16N9H19O2,135.1942881,24.22545751
10729,c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(cc4)S(=O)(=O)O,GSBFEUBULJWZIR-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,125.7704712,-120.358846
10734,OS(=O)(=O)c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,GVJAHELRDJECIO-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,152.4833713,-273.9308885
10746,OS(=O)(=O)c1c(S(=O)(=O)O)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,HBXIZRAHDLVSGT-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,139.7159065,-210.4750273
10753,OS(=O)(=O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,HJIYHJVJIZOGSV-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S7O23,188.2744643,-565.8193296
10770,OS(=O)(=O)c(c1)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(cc4)S(=O)(=O)O,HYJDQFJYEFMSHV-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,120.2079146,-50.0297019
10773,OS(=O)(=O)c1c(S(=O)(=O)O)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(cc4)S(=O)(=O)O,IAQCMWSTDGOJRY-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,134.2033582,-165.8937601
10779,OS(=O)(=O)c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,IJGXURYYPTXINC-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,161.9653181,-376.4763999
10784,OS(=O)(=O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c4)S(=O)(=O)O,IQDDSXNPSDLQRF-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,163.8290549,-404.9512718
10785,OS(=O)(=O)c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)cc4S(=O)(=O)O,IRVDZUFQOUIAPT-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,142.653291,-209.9404204
10788,OS(=O)(=O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,IVHHUNBSSWJJTM-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S7O23,186.7769735,-564.7156651
10798,OS(=O)(=O)c(c1)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,JGHGRFIONJVKPT-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,128.2902234,-100.1541957
10799,c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c4)S(=O)(=O)O,JGNGGWUHFSRWSF-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,137.9965776,-223.7506411
10800,OS(=O)(=O)c1cc(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,JGNJDNGEYJMAKJ-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,170.5670208,-411.4235843
10801,c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,JLSKCNGJGKOVMD-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,134.7270707,-172.6117451
10808,c1ccc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(c4)S(=O)(=O)O,JWIOFAUWOFMTBV-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,124.2729731,-89.48905205
10813,c1cc(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(cc4)S(=O)(=O)O,KCLBTQHBAJDLCP-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,119.4388816,-43.90017106
10822,OS(=O)(=O)c(c1)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)cc4S(=O)(=O)O,KNHXLYDSLTXFEP-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,148.2467899,-297.1201432
10823,c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(cc4)S(=O)(=O)O,KOEZKZSMFGXUNG-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,142.0419337,-252.3961919
10824,OS(=O)(=O)c1c(S(=O)(=O)O)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,KPEGUVZGEZREHB-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,159.9694524,-378.4213954
10826,c1cc(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(cc4)S(=O)(=O)O,KQFFWIDJGXOLQC-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,131.4365682,-148.2980032
10829,OS(=O)(=O)c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)ccc(c4)S(=O)(=O)O,KRYBZPDXOJCAAA-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,120.220881,-64.87526996
10831,OS(=O)(=O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,KUOIXIAWGIITLO-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,165.2840351,-412.6530735
10836,OS(=O)(=O)c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)ccc4,KXVWDSDYEDIOQE-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,121.6100771,-61.21148731
10839,c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)ccc4S(=O)(=O)O,KZWUYYOIODIOTA-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,120.4947789,-60.80568903
10842,c1cc(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)ccc4S(=O)(=O)O,LDCZHTOFWRMXEJ-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,129.5268633,-87.92239396
10843,c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(c4)S(=O)(=O)O,LEJJITWHVSUPIQ-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S2O8,119.4636066,-59.49058023
10845,OS(=O)(=O)c(c1)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)c(c4)S(=O)(=O)O,LFRZSXXPEFXHND-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S3O11,129.3163447,-154.3870337
10846,OS(=O)(=O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,LHDXWUUEXMIHHV-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S7O23,181.4401301,-506.9924869
10848,OS(=O)(=O)c(c1)cc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,LHWUQVJHWSCUIE-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,166.3284481,-404.4856423
10850,OS(=O)(=O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,LIXSMVXFZSHEOJ-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S7O23,186.487801,-507.7790052
10854,OS(=O)(=O)c1cccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,LLRPCZKGRCAEOY-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,140.0901274,-212.3685253
10867,OS(=O)(=O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)cc4S(=O)(=O)O,LUQSDJVORITWAJ-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,169.4068439,-406.0109536
10870,OS(=O)(=O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,LZQQRIYNIKLNPW-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,172.7309858,-470.5380948
10871,OS(=O)(=O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(cc4)S(=O)(=O)O,MBZPIYVINFMYQD-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,158.8989155,-366.8705346
10876,OS(=O)(=O)c1c(S(=O)(=O)O)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,MGYHKGARRXHVPY-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,152.4510316,-310.7747255
10879,OS(=O)(=O)c1ccc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)ccc4S(=O)(=O)O,MJZSWIKOFVNYFP-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,136.4945404,-131.2985312
10882,OS(=O)(=O)c1cc(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,MOTAKIPFWAWLKW-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,148.9007538,-246.7308892
10889,OS(=O)(=O)c(c1)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,MULGMNQVDUZUMX-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,140.5376303,-206.4547845
10902,OS(=O)(=O)c1cc(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,NCJWGTWARZGEIP-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,133.0963772,-143.9440496
10917,OS(=O)(=O)c(c1)cc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,NONGASQOGPCJIU-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,145.0496784,-243.6946234
10918,OS(=O)(=O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)cc4S(=O)(=O)O,NOVLNDKGQDMPHB-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S6O20,164.9975155,-342.488883
10926,OS(=O)(=O)c1ccc(S(=O)(=O)O)c(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)cc4S(=O)(=O)O,NZGVRDCCIXGEER-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,148.7226937,-240.3931956
10932,OS(=O)(=O)c1c(S(=O)(=O)O)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)cc4S(=O)(=O)O,OJTNVQBDEVVHOB-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,159.1468588,-311.796392
10935,OS(=O)(=O)c1c(S(=O)(=O)O)ccc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)cc(S(=O)(=O)O)c(c4)S(=O)(=O)O,OLJZDERDNJDKBU-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S4O14,143.2557984,-267.5140078
10936,OS(=O)(=O)c(c1)c(S(=O)(=O)O)cc(c12)[nH]c(c2O)-c(c3O)[nH]c(c34)c(S(=O)(=O)O)cc(S(=O)(=O)O)c4S(=O)(=O)O,OLMCGMLOGAGQHW-UHFFFAOYSA-N,15,2,SO3H,C16N2H12S5O17,148.502142,-302.0373028
